,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,class,A1
2157,36,45,2090,19510,23669,560268354,19510,23669,560268354,16,8,66,2997,2333,5446255,0,3
2158,9,6,45,18853,21306,453975615,16455,20076,403070057,14,8,79,2224,1539,2369962,0,3
2159,21,25,649,19746,22981,528148399,19746,22981,528148399,17,7,58,2710,1409,1986190,0,3
2160,14,26,708,15898,19588,383692020,15898,19588,383692020,12,9,82,1770,1438,2069821,0,3
2161,8,6,36,21140,24645,607390656,21140,24645,607390656,13,8,73,2006,1393,1941924,0,3
2162,35,61,3821,14810,19867,394721490,14810,19867,394721490,14,9,81,2307,1706,2911862,0,3
2163,8,8,65,19782,24506,600552023,19782,24506,600552023,12,9,98,1798,1479,2189144,0,3
2164,14,10,106,20810,22431,503166487,20810,22431,503166487,16,7,50,2837,1634,2670893,0,3
2165,17,35,1243,14327,17947,322104944,13790,18010,324380656,9,8,76,1366,1439,2072710,0,3
2166,16,31,986,16894,21088,444730993,16898,21085,444606209,12,8,74,1876,1375,1891499,0,3
2167,8,7,60,20496,22970,527664967,20496,22970,527664967,8,8,69,1478,1584,2511640,0,3
2168,14,22,511,21425,24758,612992909,21425,24758,612992909,13,9,84,1932,1643,2702691,0,3
2169,18,32,1060,22176,24171,584246687,22176,24171,584246687,12,7,61,1975,1498,2245892,0,3
2170,5,5,29,17909,20574,423327622,17909,20574,423327622,9,8,65,1543,1576,2485372,0,3
2171,14,27,753,18052,22681,514446578,18052,22681,514457693,10,10,111,1406,1483,2201676,0,3
2172,34,46,2133,19136,23324,544034158,19136,23324,544034158,12,6,48,1927,1270,1614763,0,3
2173,20,44,1998,32746,25014,625728811,32746,25014,625728811,6,0,0,606,166,27639,1,3
2174,68,59,3519,31910,23991,575575607,31910,23991,575575607,6,0,0,625,216,46990,1,3
2175,10,5,25,21393,23889,570703971,21393,23889,570703971,15,7,51,2475,1394,1945948,0,3
2176,24,39,1522,18785,21372,456797151,18785,21372,456797151,14,7,63,2287,1700,2891920,0,3
2177,26,40,1657,23119,25326,641436685,23119,25326,641436685,11,8,71,1937,1877,3524513,0,3
2178,20,26,693,21935,23958,574007212,21935,23958,574007212,15,7,63,2381,1471,2164133,0,3
2179,22,33,1128,21630,22730,516676419,21630,22730,516676419,17,9,87,2672,1749,3062185,0,3
2180,23,40,1626,18372,22359,499951377,18372,22359,499951377,10,8,73,1925,1984,3937328,0,3
2181,9,7,56,21190,23691,561286751,20533,23995,575783336,12,10,103,1812,1494,2232594,0,3
2182,19,29,874,19132,23309,543339256,19132,23309,543339256,14,8,76,2196,1350,1824225,0,3
2183,16,27,762,14908,20056,402272375,14908,20056,402272375,13,8,75,2156,1701,2894325,0,3
2184,4,4,17,21396,22911,524914508,19443,22488,505738217,8,6,48,1288,1154,1332341,0,3
2185,20,32,1059,19582,21888,479086426,19583,21887,479071574,14,9,94,2000,1581,2502113,0,3
2186,12,6,44,22317,23663,559969391,22317,23663,559969391,16,7,60,2658,1391,1936495,0,3
2187,20,34,1193,16675,19806,392280474,16675,19806,392280474,14,7,58,2255,1410,1988690,0,3
2188,21,30,915,17227,22246,494907819,17227,22246,494890595,14,9,90,2178,1553,2414136,0,3
2189,18,32,1033,15654,20350,414124813,15654,20350,414124813,10,8,79,1685,1677,2812490,0,3
2190,22,35,1230,22812,24727,611470297,22812,24727,611470297,14,7,49,2569,1919,3685968,0,3
2191,21,33,1144,22428,25582,654469399,22428,25582,654469399,14,9,82,2299,1537,2363826,0,3
2192,6,7,61,13090,17046,290571916,13090,17045,290560284,9,9,94,1412,1648,2716713,0,3
2193,4,6,36,13993,18046,325659262,13993,18046,325659262,7,7,60,1136,1398,1955159,0,3
2194,11,9,99,20718,24655,607895121,20718,24655,607895121,12,6,47,1838,1168,1364254,0,3
2195,8,6,42,22179,22832,521345665,22208,22846,521956510,12,8,79,2005,1631,2660601,0,3
2196,6,6,38,16927,21485,461623194,16926,21486,461656260,9,8,67,1277,1227,1505856,0,3
2197,19,31,1015,22275,24817,615899741,22275,24817,615893861,14,11,133,2196,1775,3152540,0,3
2198,18,29,885,16334,19686,387542809,16333,19686,387555255,12,10,105,2065,1838,3381711,0,3
2199,19,32,1037,19616,21502,462341807,19656,21526,463397520,13,7,54,1964,1222,1493949,0,3
2200,0,7,51,32623,24836,616875249,32623,24836,616875249,6,0,0,863,497,247251,1,3
2201,0,0,0,32855,25085,629295238,32855,25085,629295238,6,0,0,809,464,216126,1,3
2202,22,49,2423,20233,22645,512804987,20537,22455,504247211,10,8,77,1425,1401,1963881,0,3
2203,17,18,342,19680,23881,570309802,19709,23896,571059825,14,8,71,2263,1640,2691219,0,3
2204,20,30,933,21310,23339,544713410,21310,23339,544713410,16,6,47,2466,1120,1254545,0,3
2205,17,28,827,17542,20843,434467041,17542,20843,434467041,13,10,103,1992,1894,3589566,0,3
2206,9,8,64,21141,23996,575844730,21141,23996,575844730,12,9,81,1859,1471,2166512,0,3
2207,6,8,75,15688,20022,400897727,15712,20043,401733827,7,8,70,1079,1374,1889450,0,3
2208,13,24,578,19287,22305,497531905,19287,22305,497531905,12,9,98,1807,1666,2776937,0,3
2209,29,38,1509,13539,17778,316071342,13539,17778,316071342,11,10,102,2205,2335,5452919,0,3
2210,8,8,67,18084,19764,390645828,18084,19764,390645828,12,10,100,1751,1438,2069090,0,3
2211,12,17,317,18700,22262,495634958,18722,22287,496719965,12,8,66,2060,1641,2695698,0,3
2212,33,42,1803,16339,20769,431387908,16339,20769,431387908,14,8,68,2754,2165,4691000,0,3
2213,28,42,1805,17296,19635,385559331,17296,19635,385559331,14,7,55,2248,1604,2572998,0,3
2214,9,6,41,20513,22074,487273535,20513,22074,487273535,14,9,82,2096,1470,2163126,0,3
2215,8,7,53,15959,22798,519787555,15956,22800,519844458,13,9,86,2002,1385,1919719,0,3
2216,14,29,882,17983,20831,433965315,17983,20831,433961936,7,7,62,1167,1466,2149814,0,3
2217,21,38,1456,21865,24830,616556754,20330,24613,605816699,10,8,71,1504,1381,1908248,0,3
2218,6,5,32,19751,21017,441747683,19751,21017,441747683,11,9,82,1685,1396,1949389,0,3
2219,22,42,1804,21536,21940,481391666,17608,20104,404192552,8,7,51,1209,1221,1491761,0,3
2220,34,45,2107,22437,26062,679258542,22437,26062,679258542,12,7,61,2186,1669,2787847,0,3
2221,10,8,64,16334,20641,426080309,16334,20641,426080309,12,8,73,1878,1400,1962001,0,3
2222,29,39,1589,20334,23451,549989582,20334,23451,549989582,17,7,60,2704,1282,1645211,0,3
2223,20,25,635,20646,23118,534483758,20646,23118,534483758,11,8,70,2290,2187,4783321,0,3
2224,5,8,65,17058,23107,533947400,17054,23109,534042233,9,9,84,1306,1355,1836103,0,3
2225,18,29,899,18723,22073,487261384,18723,22073,487261384,13,10,109,1878,1671,2793718,0,3
2226,5,4,22,20084,23510,552728477,20073,23517,553051794,11,8,72,1703,1313,1724665,0,3
2227,25,37,1396,19055,22650,513062440,19055,22650,513062440,14,9,89,2247,1705,2908193,0,3
2228,15,25,631,15421,19688,387646677,14093,19361,374880425,12,10,116,1702,1566,2454101,0,3
2229,14,10,120,17398,21770,473944238,17398,21770,473944238,14,8,73,2376,1541,2375232,0,3
2230,23,35,1240,20046,23718,562580641,20046,23718,562580641,14,9,85,2229,1680,2823371,0,3
2231,9,10,113,19313,23865,569575039,19313,23865,569575039,11,9,90,1808,1944,3782556,0,3
2232,6,6,46,22224,24393,595065468,22224,24393,595060365,10,9,86,1546,1461,2136108,0,3
2233,24,41,1736,20290,19910,396420195,20290,19910,396420195,9,7,50,1809,1973,3895940,0,3
2234,29,31,1010,14190,19101,364864463,14190,19101,364864463,15,9,84,2692,2030,4124895,0,3
2235,31,44,1989,19790,23328,544231593,19747,23363,545875180,11,8,80,1892,1941,3768138,0,3
2236,20,35,1241,20902,23424,548707612,20902,23424,548707612,13,7,60,2248,1557,2426596,0,3
2237,9,8,73,21555,24446,597625252,21555,24446,597625252,13,9,92,2001,1560,2433651,0,3
2238,28,47,2270,19974,22140,490191391,18269,21633,468002740,7,7,55,1428,1947,3794454,0,3
2239,6,6,38,15789,21105,445439410,14830,21632,467982540,11,8,73,1737,1281,1641613,0,3
2240,14,28,806,12041,16577,274800134,10576,17061,291083290,9,9,94,1735,1750,3064009,0,3
2241,12,24,617,16860,21362,456340935,15764,22006,484302330,9,8,67,1815,1752,3071817,0,3
2242,17,29,842,18168,21210,449880512,18035,21301,453752573,11,8,80,1861,1613,2602162,0,3
2243,9,6,38,19331,24067,579226232,19331,24067,579226232,15,8,73,2425,1511,2285228,0,3
2244,11,12,146,19675,23448,549848665,17877,23501,552305432,25,37,1418,6104,15173,230233614,0,3
2245,10,9,91,15907,19911,396466096,15907,19911,396466096,10,7,63,1637,1308,1711935,0,3
2246,15,22,504,20154,23139,535459516,20154,23139,535459516,16,8,77,2480,1572,2472343,0,3
2247,5,8,76,17673,21005,441213062,17194,21151,447371710,6,8,67,908,1329,1766626,0,2
2248,9,40,1614,25847,22102,488512174,25847,22102,488512174,6,1,2,650,311,96814,1,3
2249,30,41,1743,18625,21507,462573443,18625,21507,462573443,12,9,81,2106,1911,3655724,0,3
2250,14,27,750,18333,20175,407058381,16815,19039,362483846,11,9,90,1679,1495,2236068,0,3
2251,29,41,1726,17701,21327,454869470,17701,21327,454869470,13,9,88,2442,2332,5439118,0,3
2252,18,35,1246,20896,24153,583369832,19870,24413,596022780,12,9,91,1712,1431,2050003,0,3
2253,10,8,80,17139,21913,480214070,17139,21913,480210153,13,11,128,1914,1603,2572607,0,3
2254,16,32,1087,18914,22377,500734584,18235,22788,519293569,9,9,84,1641,2044,4178697,0,3
2255,0,0,0,33046,25308,640516312,33046,25308,640516312,6,0,0,864,497,247940,1,3
2256,16,32,1084,13964,16814,282717140,12014,17724,314156682,9,9,93,1464,1450,2103083,0,10
2257,13,26,679,19172,22399,501715601,19172,22399,501715601,13,8,65,1924,1292,1670979,0,3
2258,14,29,851,21053,26146,683621183,21052,26146,683657019,8,8,70,1425,1647,2712958,0,3
2259,25,39,1554,18938,21085,444612894,18938,21085,444612894,14,8,70,2483,1979,3918129,0,3
2260,0,0,0,32587,24800,615058302,32587,24800,615058302,6,0,0,588,69,4845,1,3
2261,0,0,0,32863,25091,629584907,32863,25091,629584907,6,0,0,590,69,4796,1,3
2262,0,0,0,32673,24900,620016325,32673,24900,620016325,6,0,0,626,13,185,1,3
2263,0,0,0,32618,24826,616334151,32618,24826,616334151,6,0,0,626,12,156,1,3
2264,3,5,28,17503,19890,395612697,17503,19890,395612697,7,8,71,1249,1622,2633254,0,3
2265,31,44,2009,20843,22739,517074568,18566,22191,492445153,10,9,85,2053,2396,5745005,0,3
2266,22,34,1175,16839,20959,439317208,16839,20959,439317208,13,8,79,2246,2005,4021222,0,3
2267,8,6,44,18857,22702,515395246,18857,22702,515395246,11,8,78,1935,1634,2671581,0,3
2268,29,43,1915,14653,19579,383353198,14653,19579,383353198,13,8,75,2056,1387,1925673,0,3
2269,25,48,2391,24285,24315,591253305,24285,24315,591253305,10,8,73,1624,1694,2871750,0,3
2270,8,7,51,21111,24184,584895809,20806,24380,594410810,12,8,76,1862,1310,1717329,0,3
2271,30,46,2189,16215,19990,399603571,16215,19990,399603571,10,8,76,1678,1898,3605187,0,3
2272,10,7,58,20833,23758,564443434,20833,23758,564443434,15,8,78,2260,1373,1886463,0,3
2273,16,29,866,17930,19986,399447081,16470,19498,380189674,12,9,95,1828,1550,2404375,0,3
2274,14,25,639,20783,23215,538962696,19595,22964,527386790,11,9,90,1703,1754,3078285,0,3
2275,9,9,89,15463,19157,367022110,15463,19158,367038582,13,9,98,1928,1358,1845438,0,3
2276,17,19,367,15261,22182,492044541,15261,22182,492044541,16,10,102,2214,1513,2291983,0,3
2277,6,4,18,20232,22348,499439419,20232,22348,499439419,10,7,54,1529,1246,1554047,0,3
2278,10,6,38,18602,22524,507349152,18602,22524,507349152,15,7,61,2335,1287,1657433,0,3
2279,8,7,49,15026,18110,327995656,15026,18110,327995656,11,9,89,1620,1460,2131763,0,3
2280,17,24,621,17321,21974,482873379,17321,21974,482873379,12,8,77,1972,1603,2571990,0,3
2281,15,31,981,17887,20886,436253936,17887,20886,436251960,10,7,62,1993,1949,3801736,0,3
2282,16,28,804,21644,24522,601339662,21644,24522,601339662,10,8,65,1646,1527,2332860,0,3
2283,18,34,1164,18077,21335,455183501,16506,20961,439364198,7,8,74,966,1305,1705388,0,3
2284,7,6,48,17968,21219,450276821,15975,20833,434045021,9,8,80,1563,1657,2748767,0,3
2285,7,6,44,18582,22540,508089893,18582,22540,508089893,12,8,80,1822,1466,2150821,0,3
2286,17,28,814,20926,22897,524299310,20926,22897,524299310,12,9,81,2343,2066,4270226,0,3
2287,30,42,1848,23106,24522,601338744,23106,24522,601338744,13,8,79,2044,1661,2762075,0,3
2288,25,39,1594,19514,20700,428526371,18039,20558,422633303,9,7,59,1812,2008,4035671,0,3
2289,8,9,94,16785,20192,407730460,16785,20192,407726879,10,8,66,1664,1527,2333297,0,3
2290,10,8,73,16745,21028,442179168,14585,19697,388007716,13,9,87,2089,1512,2286462,0,3
2291,23,37,1409,18310,22390,501351752,18265,22426,502929601,14,7,62,2335,1721,2965223,0,3
2292,18,35,1234,19166,20525,421292027,19166,20525,421292027,7,8,80,1317,2147,4611445,0,3
2293,14,27,756,19150,21512,462789606,19150,21512,462795916,10,10,109,1658,2076,4310803,0,3
2294,0,0,0,32788,25007,625371391,32788,25007,625371391,6,0,0,1128,574,329806,1,3
2295,19,25,670,16636,20885,436190096,16636,20885,436190096,14,8,76,2316,1663,2765768,0,3
2296,10,8,69,16444,19591,383838397,16444,19591,383838397,14,9,85,2204,1355,1838659,0,3
2297,8,13,195,22502,23235,539906477,22502,23235,539906477,9,8,69,1493,1700,2890163,0,3
2298,7,7,54,15038,19240,370179727,15037,19240,370197278,10,9,92,1609,1511,2285145,0,3
2299,17,32,1044,19035,23122,534656925,19035,23122,534656925,13,8,64,1982,1296,1681406,0,3
2300,9,8,66,21119,24177,584570518,21119,24177,584570518,14,10,102,2030,1504,2262436,0,3
2301,18,31,1015,15402,17240,297217853,15402,17240,297217853,12,9,87,2202,2058,4239075,0,3
2302,12,29,884,19781,22064,486835608,19781,22064,486835608,7,7,58,1417,1888,3567030,0,3
2303,14,15,232,21358,23288,542331141,21358,23288,542331141,13,7,60,2329,1493,2229190,0,3
2304,14,23,549,11947,17134,293584373,11948,17134,293577023,8,6,45,1378,1629,2655044,0,3
2305,8,6,43,16380,19399,376345719,16380,19399,376345719,13,9,90,1881,1442,2080718,0,3
2306,18,31,1014,13362,19221,369483728,13362,19221,369483728,13,9,95,1977,1458,2126967,0,3
2307,28,59,3583,17601,21914,480227668,17601,21914,480227668,12,8,67,1841,1344,1806753,0,3
2308,8,6,46,20061,22907,524732156,20061,22907,524732156,13,9,87,1856,1384,1915661,0,3
2309,15,34,1206,17810,22502,506358788,17810,22502,506358788,10,6,48,1645,1302,1696303,0,3
2310,18,27,767,16565,19571,383044146,16565,19571,383044146,7,7,58,1288,1855,3441997,0,3
2311,7,9,96,17516,19889,395584544,17516,19889,395584544,7,8,65,1038,1436,2063995,0,3
2312,29,45,2072,18500,22137,490051366,16946,21493,461976673,8,7,62,1546,2092,4380007,0,3
2313,0,0,0,29767,21793,474935250,29767,21793,474935250,6,0,0,595,70,4962,1,3
2314,20,25,646,18651,22860,522615799,17241,22189,492369267,17,10,109,2533,1810,3277424,0,3
2315,0,0,0,33055,25317,640972890,33055,25317,640972890,6,0,0,590,70,4964,1,3
2316,0,0,0,33159,25393,644831815,33159,25393,644831815,6,0,0,624,17,306,1,3
2317,21,33,1116,20498,24534,601958881,20498,24534,601958881,12,7,55,2301,1915,3667759,0,3
2318,7,6,48,15331,19297,372376389,15331,19297,372376389,10,9,81,1502,1414,2000105,0,3
2319,18,30,936,19318,22638,512522504,17507,22068,487028342,13,10,100,2196,2003,4015533,0,3
2320,22,29,867,21687,24752,612701905,20396,24973,623656299,18,7,55,2672,1109,1231979,0,3
2321,23,38,1505,18658,22620,511677010,18658,22620,511677010,9,9,85,1591,1685,2840261,0,3
2322,7,5,33,18229,21316,454402477,18229,21316,454402477,12,8,67,1954,1440,2075089,0,3
2323,15,8,77,17997,21774,474143604,17997,21774,474143604,17,7,50,2690,1343,1804660,0,3
2324,24,41,1722,18780,23097,533510416,17443,23061,531825916,8,9,89,1336,1997,3991832,0,3
2325,17,25,641,19400,22287,496720137,19400,22287,496720137,13,8,68,2198,1621,2629536,0,3
2326,13,28,812,17458,22677,514261855,17458,22677,514261855,8,8,65,1596,1754,3077309,0,3
2327,26,38,1453,20676,23370,546167528,20676,23370,546167528,13,8,72,2190,1804,3255246,0,3
2328,7,7,57,12904,16226,263292599,12905,16225,263282278,12,9,98,1787,1535,2356328,0,3
2329,9,8,69,17042,20291,411750564,17042,20291,411750564,12,10,118,1673,1706,2913468,0,3
2330,44,48,2310,17507,19256,370825319,17507,19256,370825319,11,6,37,2392,1800,3240254,0,3
2331,26,44,1938,20441,23488,551713434,17671,23172,536977892,9,9,84,1979,2587,6696785,0,3
2332,14,23,535,22796,24991,624574128,22796,24991,624574128,11,8,66,2228,2177,4741805,0,3
2333,14,25,664,15395,18334,336156975,15395,18334,336150818,11,10,101,1638,1614,2606948,0,3
2334,18,31,1010,13508,17600,309775993,13508,17600,309766990,12,8,66,2175,1564,2447146,0,3
2335,30,46,2137,16909,19057,363183949,16909,19057,363183949,12,8,76,2004,2035,4144755,0,3
2336,7,6,42,17320,21581,465782665,15663,20778,431752485,11,9,82,1720,1454,2114784,0,3
2337,15,26,715,17506,21031,442334360,17506,21031,442334360,11,10,100,1619,1499,2249507,0,3
2338,16,30,933,17117,20437,417698560,17117,20437,417698560,12,9,99,1856,1540,2371754,0,3
2339,11,18,358,17076,19950,398012059,17076,19950,398012059,10,9,96,1601,2001,4004795,0,3
2340,17,25,659,15018,19305,372705626,15017,19306,372725506,13,8,77,2007,1441,2078915,0,3
2341,29,38,1490,15735,16607,275818410,15735,16607,275818410,16,7,53,2587,1394,1945367,0,3
2342,19,36,1333,16258,20781,431866732,16258,20781,431866732,10,9,91,1396,1450,2102545,0,3
2343,21,40,1631,19647,21838,476903554,19647,21838,476903554,14,7,60,2232,1300,1692484,0,3
2344,11,19,399,17508,21758,473451987,17508,21758,473451987,8,7,60,1545,1858,3454944,0,3
2345,11,8,79,19206,21426,459096621,19206,21426,459096621,15,9,87,2417,1569,2463014,0,3
2346,20,33,1155,19346,22440,503559195,19346,22440,503559195,10,8,78,1772,1983,3932395,0,3
2347,11,7,50,15028,18908,357519005,15028,18908,357519856,16,8,76,2373,1214,1474087,0,3
2348,35,44,1977,19291,22910,524880336,19290,22910,524910431,9,7,63,2250,2736,7489224,0,3
2349,24,35,1258,24194,26493,701879907,24194,26493,701879907,11,9,86,1629,1394,1945155,0,3
2350,8,7,54,21578,24461,598365116,21578,24461,598365116,13,9,83,1824,1367,1869670,0,3
2351,4,6,47,25137,23827,567766990,25137,23827,567766990,7,9,88,1070,1470,2161430,0,3
2352,42,50,2528,17089,20784,431984784,17089,20784,431984784,13,8,77,2292,2142,4590074,0,3
2353,0,0,0,32567,24797,614926234,32567,24797,614926234,6,0,0,592,66,4409,1,3
2354,0,0,0,33025,25225,636332866,33025,25225,636332866,6,0,0,628,22,504,1,3
2355,11,14,212,20175,21602,466684952,20175,21602,466684952,11,9,85,1755,1654,2736109,0,3
2356,18,28,816,14793,17821,317591962,14793,17821,317591962,12,9,82,1862,1787,3195309,0,3
2357,25,37,1390,20150,24557,603086369,18927,24552,602841217,13,9,83,2046,1494,2234149,0,3
2358,18,33,1096,18873,23684,560950674,18873,23684,560950674,9,8,79,1428,1636,2678562,0,3
2359,19,34,1165,21134,23184,537505789,21134,23184,537505789,11,8,73,1860,1448,2098628,0,3
2360,12,6,44,17085,19460,378728768,17085,19460,378728768,18,8,69,2683,1348,1818583,0,3
2361,15,30,913,22694,23917,572063449,22694,23917,572063449,9,10,103,1459,1610,2594896,0,3
2362,12,11,132,18676,21625,467652100,17867,21802,475350231,15,9,88,2349,1479,2187634,0,3
2363,5,7,50,19412,22356,499834288,19412,22356,499834288,9,8,72,1454,1449,2099611,0,3
2364,13,22,487,16008,19783,391398044,16008,19783,391398044,12,8,65,2053,1772,3141684,0,3
2365,7,6,42,19013,23092,533251368,19013,23092,533251368,12,7,62,1921,1409,1986061,0,3
2366,21,33,1123,17651,21362,456338204,17651,21361,456334170,13,9,86,2455,2263,5121896,0,3
2367,8,7,60,19817,24047,578265314,19535,24214,586336675,14,9,99,2096,1483,2199783,0,3
2368,14,37,1435,16517,20710,428921645,14303,19748,390000014,5,5,33,737,915,837474,0,3
2369,26,39,1525,17065,20271,410945936,17065,20271,410945936,11,7,58,2180,1969,3879728,0,3
2370,18,28,802,16657,21576,465532106,16657,21576,465533079,15,9,97,2209,1405,1976255,0,3
2371,18,31,1006,24105,26830,719869071,22502,26568,705905435,13,9,82,2067,1579,2495619,0,3
2372,38,44,1963,18691,23530,553663834,16349,22200,492850569,12,8,69,2241,1984,3938237,0,3
2373,8,7,60,21246,24507,600601893,21246,24507,600601893,12,9,96,1704,1447,2095454,0,3
2374,15,12,153,17935,21123,446197832,17935,21123,446197832,12,9,82,1817,1433,2055576,0,3
2375,15,17,315,17117,22402,501881901,17117,22402,501881901,12,8,75,2016,1691,2860690,0,3
2376,25,37,1392,20352,23411,548098988,20352,23411,548098988,16,7,60,2641,1672,2798345,0,3
2377,16,28,805,19008,20949,438882669,19008,20949,438882669,12,10,112,1980,1785,3186636,0,3
2378,25,38,1520,17493,20343,413856455,17493,20343,413856455,11,7,49,2342,2149,4622429,0,3
2379,12,18,340,16082,19005,361218017,16082,19005,361218017,12,9,83,1953,1647,2713414,0,3
2380,12,10,113,20360,21694,470663490,20360,21694,470663490,13,10,117,1867,1597,2552851,0,3
2381,14,29,860,19501,21784,474572594,19501,21784,474572594,11,8,69,1641,1358,1845892,0,3
2382,25,39,1571,19543,22742,517235016,19543,22742,517235016,11,8,79,2035,2101,4418245,0,3
2383,32,49,2427,15962,20677,427548714,15962,20677,427548714,11,9,84,2256,2136,4564382,0,3
2384,11,10,104,20406,23390,547128539,20406,23390,547128539,14,9,98,2567,2128,4531759,0,3
